OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Quantity,Price,City,State,Country,TotalAmount
134,2021-01-28,5f1aaa6b-62ed-448c-a70b-f52523e458fb,Michelle Davis,f87f8ed8-6dd8-4961-a194-a5a3de7dfb63,area,Books,10,62,Morrisville,Utah,Korea,620
135,2020-10-29,ed4c4cda-2ee8-4e4c-95b0-2def401461c4,Sarah Brooks,4bb01e56-1f80-4a36-abb2-51238e08bd07,would,Books,9,9,Richardsmouth,New Mexico,Zimbabwe,81
136,2021-08-18,39adc15a-b3e3-44b4-8000-5675f27f1d3e,Vicki House,2a73c9ec-5112-43e5-bf6f-268cbfadae46,question,Electronics,5,77,Ginashire,Alaska,Saint Barthelemy,385
137,2023-06-18,53016f1d-bd5b-468a-93d6-6a563606a0d6,Paula Duncan,57ddc7e0-cb62-4191-8b86-4fc5f803862f,reduce,Books,1,92,Lake Breannastad,Idaho,India,92
138,2021-10-17,b9e738ba-d54b-4a3e-8ba2-ea34207e8730,Tyler Nelson,5d40a29c-5c4e-4e04-a6c7-f0d51c4f1b71,program,Electronics,2,27,Alisonburgh,Louisiana,Burkina Faso,54
139,2024-01-25,01ba8c91-3796-4fae-8052-2cc6c3177ceb,Paige Rodriguez,fc0990c1-14a6-430e-bd49-3634a086e7c1,worker,Clothing,3,11,South Mary,Pennsylvania,Colombia,33
140,2021-01-13,224fad2a-eb05-4007-bde7-c5980e976444,Douglas Hartman,db8a5f06-9211-434b-876e-5437c6a2a779,society,Home & Kitchen,5,71,North Jamie,Wisconsin,Burundi,355
141,2023-07-05,98ab4c3d-b054-4fb2-b765-9e82a4db2f85,Joshua Cantu,7b3de11b-ea86-4613-8d8e-379a83afb77c,worry,Clothing,3,34,Lake Cody,Virginia,Albania,102
142,2024-04-26,5b7809e1-e5ce-4a9d-bae0-6a476964614d,Leslie Andrews,d50b7776-b374-4307-aaae-638b3b912c8f,once,Clothing,10,54,South Kristentown,Illinois,Macao,540
143,2022-04-11,6e2246fd-fc8f-4acb-abbb-6eca65826b99,Bradley Adams,12333f30-9f7c-4af1-b3f2-6c9df159a742,market,Books,3,91,Michaelberg,Alaska,Morocco,273
144,2023-08-14,9b39423c-1617-41c3-9d1f-5fd5250cb694,Heidi Smith,1235ebba-65c8-4d50-9b08-0802a8c89443,religious,Toys,1,85,Breannaview,North Carolina,Denmark,85
145,2024-02-18,62f606e4-160a-4e29-8a42-17c9557e4ca1,Adam Wagner,d38b392c-36a6-44a2-85a7-dd2c119d8096,garden,Electronics,5,78,Patelstad,Arizona,Heard Island and McDonald Islands,390
146,2020-07-28,fcebf88b-ee70-4dc1-bb03-d4dd4abb3e19,Mr. David Taylor DVM,a06050b0-f3b2-4c56-a78d-9f87d082842d,reach,Clothing,5,76,Colleenberg,Rhode Island,Malawi,380
147,2022-12-09,c9b395a9-3365-4c22-9350-a2df7d89fc46,Alexandria Jensen,203ce0f4-86e9-4436-a89d-aa3f7a11291d,guess,Home & Kitchen,9,25,Michaelhaven,Iowa,Tonga,225
148,2023-10-04,755e2171-acb1-465d-a1a1-4fe7b9362454,Kristen Morrison,cd942ec4-7ceb-4cce-be13-8a664ad67b89,must,Toys,1,24,Charlesfurt,California,Tonga,24
149,2022-07-04,6948350a-113f-4519-92ff-753229387bd2,Dawn Perez,4adec47d-5ff0-4496-9f31-0665f50d3b12,out,Books,10,61,Richardport,Georgia,Rwanda,610
150,2024-03-15,cedfcd52-0f24-4b07-bb51-f8777e603d30,Luis Lawrence,d161d7f9-6c37-4afc-9754-9cd0c10febb5,least,Electronics,3,36,East Breanna,Idaho,French Southern Territories,108
151,2022-10-07,96157aec-b2f4-4659-ad70-02c4914799b7,Ronald Stokes,9b0cdcfe-7d05-42c5-92de-eadeb6032d28,summer,Home & Kitchen,2,89,South Joshua,Montana,Syrian Arab Republic,178
152,2022-05-03,9b72b5d2-d206-4e02-a2ac-883ba09bc53e,Jeffrey Shannon,1ae9b51c-fde6-4381-979b-298e3dea46d0,hand,Electronics,5,11,West Patrickbury,Maryland,Saint Vincent and the Grenadines,55
153,2021-06-10,6e893187-a9f0-4e2e-abab-bc095dad0b77,Christopher Baker,9e0d4aae-d089-46d5-89c9-462b62ca06be,claim,Books,6,20,Hallport,Maryland,Cape Verde,120
154,2022-04-08,d95f3564-a950-4d1f-9ae3-4d0b6ffcf3bb,Carol Patterson,6696f85f-6dd2-4571-8b44-b09c8a8e420e,pretty,Electronics,10,31,Garytown,Idaho,Saint Martin,310
155,2020-12-18,7960b1a5-bffd-4e25-8f64-295c7e0c802b,Angela Watkins,671c6c42-0a6f-4230-9ad2-25bf58b09670,than,Home & Kitchen,10,28,Mariaview,Montana,Antarctica (the territory South of 60 deg S),280
156,2020-04-19,7c321719-37cc-4b51-94ba-2f762b25930e,Ralph Sandoval,34df2f29-f732-4a1b-960c-f9d07b0aa5c2,walk,Books,6,30,South Patricia,Hawaii,Germany,180
157,2023-01-18,417d7f7a-80ae-4414-bce5-3b3a13821cf2,Robin Hawkins,28847ad6-1e06-483d-ba03-0802ebe427ba,hair,Home & Kitchen,3,47,South James,Arkansas,Estonia,141
158,2021-07-11,a428ba1a-33de-48e0-8e03-dfbff1da9ce0,Philip Morgan,4107bd0c-884e-4803-8941-942fe03d9129,once,Electronics,9,31,New Megan,Florida,Burundi,279
159,2024-02-02,859d5725-c663-429f-94ed-a127a478d8b0,Mrs. Angela Padilla,3b1403a2-32e9-4332-a3ce-65341b89e73b,administration,Clothing,7,56,East Ericastad,Utah,Belarus,392
160,2020-02-12,3df886eb-2378-410e-8a1a-73be5171cee1,Brian Ellis,41e216b0-f65a-4c8b-99fa-c7a4d1a5117b,section,Books,9,14,North Jennifer,Oklahoma,Monaco,126
161,2020-09-02,154de5cd-2d88-4f44-98ea-c399ffa7948e,Pamela Estrada,52f2b0d2-7c28-43d6-b7a1-a9e1cd79b7e7,however,Electronics,8,85,Donaldchester,Massachusetts,Bouvet Island (Bouvetoya),680
162,2023-06-10,6ee2ea9f-b077-4bba-9b8c-7c7a58a96c2e,Patricia Peterson,b1adaae9-0d15-493d-90bc-dcb509fb03eb,result,Electronics,7,8,Harperland,South Dakota,Morocco,56
163,2023-05-31,016bcd49-9900-4e04-b8e9-70143e515007,Barbara Dunn,3b4b1456-8b63-4d9d-bbd5-09c3e3cdabb5,glass,Electronics,6,41,New Christianport,Idaho,Tajikistan,246
164,2021-01-17,1c201eb3-7ada-41e8-8cad-8fce49509788,Jeffrey Carlson,dc4f1876-bcaa-4473-8c62-59cdddb2eed3,improve,Electronics,10,20,Lisaland,Delaware,Dominican Republic,200
165,2021-04-10,cfac0050-8544-437c-813c-8a1f52ffc81b,Kristen White,b277097f-a1cc-4ced-8f61-d119d890dcf6,than,Electronics,1,35,Kimberlymouth,Alabama,Iran,35
166,2022-02-24,48e04c02-36b0-4d13-b0e8-5ee9517127cc,Brooke Martin,5113329f-430e-41d2-bd88-555be317ea17,will,Electronics,1,82,North Briana,Mississippi,Ecuador,82
167,2021-03-13,84a7bff5-fe53-4cd1-b922-c68bd25268b7,Justin Martinez,38cbdfdc-357c-4373-a4d3-7faf1b6bbe19,true,Home & Kitchen,5,92,West Billport,Colorado,Jordan,460
168,2020-07-08,99a490b7-95d6-48cd-be6f-11a8cd341d4a,Juan Choi,a1d1ae1e-43c5-4e71-bde5-106f0b8a8e74,study,Electronics,10,10,Lake Sabrinastad,Montana,Western Sahara,100
169,2022-11-06,3c276f68-8b82-4e40-962e-e754259d996f,Thomas Greene,71d8d9c0-559f-4206-bb3d-ad1bec92df7b,model,Clothing,8,48,Danielsfort,Hawaii,Kyrgyz Republic,384
170,2024-02-26,a3088c50-9ca4-4d94-9179-cf341a45d521,Corey Knox,f362c4b1-054b-4364-9aa5-9031aa112782,this,Books,3,49,Hessmouth,Mississippi,Iran,147
171,2021-10-04,451be359-ad4f-46b0-8634-fd8d6d064824,Chelsey Curtis,674573b4-2ace-46a1-9af6-95895812a22a,themselves,Books,1,4,North Deniseport,Connecticut,Netherlands Antilles,4
172,2020-05-20,f5e5c371-fb06-479a-9b76-1effa8277dc1,Dale Baldwin,9a8a4750-755b-40ed-9071-ebfaeb0e21c1,black,Clothing,5,43,Russellshire,Minnesota,Pitcairn Islands,215
173,2022-05-22,9cbcf845-f17f-45e2-8100-f5da1c2b614f,Troy Barber,fe84ed31-4835-4df2-a43c-af5c7293df20,body,Home & Kitchen,9,42,Port Brandon,Kansas,Korea,378
174,2022-10-19,40076200-3648-46ae-b2f8-c510a57ece80,Kimberly Rhodes,cc8ac309-bb2c-4a5f-bd47-af712c5c6a44,develop,Electronics,2,42,South Jacquelinefort,Oregon,Zambia,84
175,2021-03-22,d54ed5b0-9cb6-49cc-824c-a9dcdb1f614e,Gregory Bryant,02a58568-97ce-4853-96ae-1ff2c039f771,project,Home & Kitchen,7,65,Port Danielleside,Oklahoma,Cote d'Ivoire,455
176,2020-02-02,ef28abd9-8d1c-485e-a624-6488207a707d,Chad Davis,390b9495-b1d4-4621-8d62-58c025855543,start,Clothing,6,77,East Jennifer,Illinois,Kyrgyz Republic,462
177,2020-01-19,a174b2ac-ed9f-43d1-9223-add9961f77ac,Anna Yates,48eb11ec-7213-4776-90ba-e808ece36d95,agency,Electronics,4,11,Lake Robert,Pennsylvania,Seychelles,44
178,2023-10-05,b7e7d6dd-7e19-4b8a-8272-486562ff1101,Megan Meyer,3f52ca06-1a39-4cc1-ac41-a5d1dae8a1e7,know,Books,6,90,East Andreaport,Idaho,Ireland,540
179,2022-01-17,3ff97aa7-b219-489a-802b-fd35ebb2171e,Samantha Moreno,18ea9439-ac80-48c5-85b6-57373a480fb8,long,Books,6,19,Williamsburgh,Kentucky,San Marino,114
180,2022-06-22,ed4b72d3-30d5-417c-b98e-3b6784965015,Thomas Johnson,338b7f7e-c822-4838-983f-2f7415accee9,do,Clothing,2,2,West Lindsay,Alaska,Nicaragua,4
181,2023-11-26,84d2848e-2172-4c4f-a3f0-0ede77b210ea,Dr. Tracey Mendoza DDS,9bdc9abd-bfca-4efa-a220-8dcf6dca7440,one,Books,6,22,Josephmouth,Alabama,United States Minor Outlying Islands,132
182,2022-08-12,eaa5188b-70a9-403e-9609-66810277638e,Mark Benton,161c6765-70db-4257-9593-070a6eef07fd,Congress,Toys,6,12,Josemouth,Nebraska,South Africa,72
183,2021-07-27,46daabd0-8a26-4d35-84df-0df09f08918b,Tina Pierce,09415a29-f97c-4ff3-b7b8-34898e823dba,size,Books,8,13,Port Stuarttown,North Dakota,Paraguay,104
184,2022-07-29,64666413-ced8-4906-9bb7-61065f3f4b1e,Jennifer Cummings,a6bc612b-6044-4f60-bed3-73fd35c80723,leader,Electronics,5,21,Cynthiaport,Ohio,Korea,105
185,2023-09-15,166486e6-bc38-476b-85f5-08dfc9575e51,Manuel White,6fe2a42a-72f8-4025-aa85-fb343798e0ae,material,Electronics,7,3,South Katherineberg,Iowa,Venezuela,21
186,2021-08-09,e32dfc3b-18b3-4ee7-8237-1113bce5a83e,Krista Phillips,5fb74036-611a-46b6-9c85-07b7c95a5473,debate,Clothing,5,62,Andrewborough,South Dakota,Argentina,310
187,2024-06-24,904f5514-007a-4963-b43d-3cae02ca6b24,Michael Tucker,8b3ecf5f-1f50-4659-a5d0-d0fab10e0fdc,fire,Clothing,1,34,Deleonbury,New Hampshire,Iceland,34
188,2024-04-16,86f12462-0adc-4a53-9919-0c1acb47ddf1,Madison Bates,0a874680-2d86-468a-b01a-3848a93daff0,protect,Home & Kitchen,4,59,New Samanthaborough,New Hampshire,Guinea,236
189,2020-06-02,8b0e221c-0d51-4528-b015-dae2409abbac,Vincent Harrison,314746cc-549c-49a2-a0c1-ecc104d91fe1,however,Electronics,4,92,Barronborough,Oregon,Sweden,368
190,2023-11-06,e52b07fe-53f4-496c-ad7d-7528056fe626,Jennifer Rowe,66fb7a29-6ee0-405c-85a4-86ef7c90c0b3,air,Toys,10,92,Kristinmouth,Virginia,Samoa,920
191,2022-05-20,8f0937d0-ced1-4efc-a60b-e41f49ff0252,Kelsey Dawson,b8c13539-d1fa-4dce-a0cc-7d5a4ba687f0,remember,Books,1,17,Shannonchester,Mississippi,Bahrain,17
192,2023-11-08,b9b7c377-223a-4dd7-a7b2-d31c20fcfd9e,Christopher Shelton DDS,026726ad-b9ad-4056-9fce-d9c38617748a,seem,Books,9,92,Port Sandramouth,Delaware,Mexico,828
193,2023-07-29,34ff611b-a65b-416d-81d4-6241920d1549,Angel Jackson,60d67037-e279-4686-8db2-bf2fdadf0c78,never,Home & Kitchen,1,25,Richardsfurt,Connecticut,Namibia,25
194,2022-10-26,915ed9d1-2991-40f4-a66c-c5b4832929cb,Yvonne Gonzales,caf08c80-27b0-4b4a-86ec-721754f02916,heart,Electronics,6,76,West Bryanborough,Vermont,Malta,456
195,2021-10-22,9b95de31-6b90-4212-914a-1372059e14c7,Mary Cook,508f36c1-92d5-4298-9033-1e52209491ef,investment,Home & Kitchen,7,7,Christensenbury,Alaska,Portugal,49
196,2020-04-07,329db6c1-4399-4370-bdbf-d9d7dcb0c570,Alexander Coleman,4b711afe-0f1d-4e96-822a-530002265aeb,work,Home & Kitchen,9,71,Robertport,Ohio,Uzbekistan,639
197,2022-08-28,7298c4c4-070c-4f0e-b645-97a046dbaa9b,Patricia Petty,b9c25c1a-55d7-4997-96da-aa98b970bf5f,effect,Books,4,5,West Timothyland,Kentucky,Saudi Arabia,20
198,2022-04-03,d054fb06-0345-464c-bba4-515e07361c79,Daniel Cross,c02fdcfa-169f-4bcc-9375-2828d1b6506e,how,Home & Kitchen,4,8,Port Amanda,Missouri,Netherlands Antilles,32
199,2023-09-02,57b87b5a-ac88-492f-8a34-e9d4d977c419,Michael Sanchez,98036338-d8fe-4456-84fb-29cd96f7aed8,course,Books,5,88,North Angelica,Delaware,Sao Tome and Principe,440
200,2023-01-26,dcc3a507-6f4d-4eeb-92a9-4cc7e5973141,Rachel James,9ae6c19b-e230-4373-a9f8-4f773c18c67d,structure,Clothing,1,42,East Scotttown,West Virginia,Fiji,42
201,2022-03-03,5ee07775-725e-4fa7-8125-f8168bb3ca52,Victor Gonzalez,e105ce98-847e-432d-8d0c-2e250f23f65f,market,Electronics,9,16,North Anamouth,Florida,Belize,144
202,2023-09-04,3ed626ff-0787-421b-8c04-276f2cdac53b,Edward Perez,19a6f7a0-448b-4c69-911a-6df39e6dbf6c,article,Electronics,9,29,Barbaramouth,Wyoming,Vanuatu,261
203,2022-08-12,9167079d-389e-46a3-8bd6-3a2017d1b57b,Michelle Holland,42da5c1b-887b-489a-a0b5-adee9ba14dab,appear,Home & Kitchen,2,16,Mcguiremouth,Mississippi,Guinea,32
204,2020-09-07,8c841780-942e-4c25-be5d-c409d224a87d,Yvonne Keith,e86a138b-3fb6-4c73-aa9f-af2396b13e5f,wrong,Clothing,8,96,Millston,New Hampshire,Romania,768
205,2024-06-08,f5f0b394-c6b6-45ef-bca6-153c0e213f51,Kim Glenn,60d52e9e-205c-40ea-8535-24b6fd35648c,top,Books,10,67,Knoxborough,Mississippi,Honduras,670
206,2022-05-26,2db7975b-a98b-4513-90f0-02cafcdaa77c,Alexis Davis,b3ebea98-6cd1-45da-8e82-71f126537fa4,father,Books,9,77,New Trevor,Mississippi,Turks and Caicos Islands,693
207,2022-08-08,6c1f756b-8a0e-439d-8c0e-7cca2e0ae9e5,Steven Rodriguez,91cd3a4f-2271-4498-ae3a-558708eb84dd,happen,Electronics,10,89,Robertton,Indiana,Oman,890
208,2020-12-04,61cba3a0-b570-46c5-93f9-8ba47dc199e7,Lee Bauer,7a316373-7453-4a42-827a-1c0f9b2ae0c4,might,Clothing,9,80,North Rick,Illinois,Syrian Arab Republic,720
209,2022-09-23,9ec4562f-313c-4e92-9a0f-a1ebc3c01ce3,Matthew Thompson,67ee494d-6a89-4862-83d9-13eb800b53e7,should,Books,4,16,Warrenport,Indiana,Sao Tome and Principe,64
210,2021-11-09,b0fd4713-ccfa-4540-82e9-2ee9fb1b7f5c,Eduardo Zamora,e478f016-970b-48a1-bdc7-b97dde570b22,baby,Home & Kitchen,8,35,Martinezland,New Hampshire,Djibouti,280
211,2020-10-24,247406f0-ba47-42cc-90d2-497ed85d2332,Catherine Mahoney,4d835efe-4ba1-41f4-8cdc-934d801bee7e,campaign,Toys,7,72,West Johnview,South Dakota,Gambia,504
212,2024-01-22,6c30eea9-3c5d-4e90-8975-9507ee1b5774,Nicholas Kim,8c0bc932-e172-4a61-805f-60b233db9029,soldier,Electronics,8,50,New Matthew,California,Bulgaria,400
213,2020-12-31,db7af40d-d4fc-4859-9c89-b28d7bd61804,Patricia Hernandez,f5a7956e-f7ea-4d46-8921-6110616bcaf3,account,Electronics,1,76,West Erichaven,Tennessee,Niger,76
214,2023-07-11,b197e3e2-176c-4ebf-8a28-0328a1598632,Regina Schroeder,21f45aa1-074f-4a3d-82cd-217d7a1d2281,beat,Toys,7,84,Thompsonland,Wyoming,Malta,588
215,2021-05-28,4d271dc4-c19e-4c89-9666-7fe1feeddb4f,Jordan Woods,5c8b5bd0-394a-4c98-898c-3690942b98f4,until,Clothing,2,8,North Charlesmouth,Oklahoma,Swaziland,16
216,2022-12-05,c9ea436e-08f1-49a6-b043-4c6703e4678b,Kelly Clements,856ad91e-a25c-4932-b204-6127b64cd92b,watch,Toys,2,73,South Heather,Idaho,Poland,146
217,2023-10-13,8b33920e-c1f5-4823-acca-92068ee2c4ac,Carolyn Lee,3864fd65-6bc3-44e9-9ec9-886d11b62d03,risk,Clothing,6,68,Chavezchester,Oregon,Nauru,408
218,2021-08-19,163b7d2e-9663-4c6b-aaff-636cc21fb49b,Bruce Thomas,1219fe4a-6bf5-4e72-b3bd-5b269e0f300e,itself,Books,5,90,Sandrastad,Texas,Romania,450
219,2021-01-13,f07fe349-cf68-461d-b83d-2e33a94b8cda,John Hernandez,b166279f-1903-4d77-b89a-5dffc096c05a,improve,Home & Kitchen,1,66,Port Marcusmouth,North Carolina,Namibia,66
220,2020-06-21,bcebe4d7-7ac8-4ee8-b4b5-94c53609790d,Brenda Jones,2dc1fe89-6802-4208-9b53-8aa301be7aaa,light,Electronics,6,2,West Tanner,Nevada,Guernsey,12
221,2023-04-03,202b3a30-31ea-4007-8495-6d7f5c9c4040,Cindy Smith,7b3d39d7-b2fe-42a2-835b-eb7d4bacc795,reality,Electronics,7,35,Susanchester,Connecticut,Malawi,245
222,2020-06-28,b3d60392-1943-4333-bb43-535be05dd128,Keith Carter,e49f06fc-0af7-407a-9735-77c40740d122,language,Books,7,42,Lake Thomasmouth,Illinois,Guinea,294
223,2021-09-29,fea8f841-afa5-4b55-8cf1-cc7687525cd5,Jessica Donovan,54c2ec05-9415-4d19-92d9-4adc70b88efc,apply,Books,8,56,Leonview,South Dakota,Svalbard & Jan Mayen Islands,448
224,2022-01-03,1015483a-96e3-420d-b74a-7bf17cdf34f8,Eric Young,26763c65-be97-4128-9e14-9206e63e57b6,least,Toys,9,92,South Brian,South Dakota,Malawi,828
225,2023-06-28,447531b1-a083-4679-afc0-c87fe94cc4d7,Kathy Sheppard,099235d3-cd07-451d-8582-415a86f04138,then,Toys,4,80,Lake Stevenmouth,Iowa,China,320
226,2022-12-29,31fb2c4f-d3af-427a-aa9a-3b46f30d9e7b,Monica Evans,5a41bfd2-2b07-4c18-8009-68f6449603fd,sport,Toys,4,5,Walkerville,Minnesota,Slovenia,20
227,2023-10-17,b31ffe4c-2bfb-4727-a9d0-e3fb10afcc38,Alejandra Harrell,ab8d0b43-fafb-48a3-90f3-6133ad586e6b,wall,Electronics,3,41,Jonathanside,South Carolina,Moldova,123
228,2023-03-06,eee23409-237a-4b7b-b442-15af993e9066,Sean Austin,2641172f-6a05-4e50-927b-78fac50cad7f,article,Books,10,52,North Amanda,Utah,Romania,520
229,2020-02-15,bbc53b51-b387-447f-bca0-7121089574ea,Brenda Allison,aed14052-6a8b-43fd-bc97-df3d12b95f2b,enough,Toys,6,39,Port Alexanderchester,Arizona,Dominican Republic,234
230,2022-05-25,d8dd32df-f6ca-47d5-b426-5ce2abd3e790,Lisa Thomas,2880fd48-fca2-48e7-b6b2-5cf224576a8b,section,Books,9,63,Lake Tonya,Texas,Argentina,567
231,2023-10-25,34104253-ebfc-47d9-a896-89bddb2a727c,Elizabeth Lee,2e4079a9-161f-4b11-ab6a-856bb3fdd3cc,tend,Electronics,1,63,Jeffreyfort,Arkansas,French Polynesia,63
232,2023-04-21,882a020b-7b7c-414b-a46d-683c99dad789,Raymond Johnson,bb9cd1c9-8404-4c79-881f-bf08ebdcb96d,thought,Clothing,5,38,Stephanieview,Florida,Panama,190
233,2022-07-01,8f38da5c-ec8a-4272-9141-ac6eac54cf2d,Megan Joseph,dc679198-792d-4284-ab3e-1854194adf0a,building,Electronics,1,21,Hicksville,Kentucky,Luxembourg,21
234,2024-03-04,bfa5d8e8-2b75-4ec1-91ec-d1b523df3cd0,Dustin Rivera,066c273f-a131-4a0f-9ea9-87244a721878,southern,Toys,4,61,North Vanessa,California,Israel,244
235,2022-01-22,6ce1887f-6c23-4c2b-9434-909fe8075a65,Jason Soto,be5779de-630f-42bc-a6c2-252ccac4893d,social,Books,5,17,Codyberg,New Jersey,El Salvador,85
236,2020-01-16,459454d4-c990-4818-b950-a47ec15b4df3,Catherine Wagner,bcc7e2bf-f22e-4fce-97fe-f0238c2297af,him,Electronics,8,64,West Dennishaven,Pennsylvania,Senegal,512
237,2021-12-23,56712d7b-5bcb-49d4-b5e4-d1098cde2a49,Jill Harris,ae06afaf-1b99-4566-b6d9-2951f04ec62b,moment,Home & Kitchen,10,3,East Sarah,New York,Brunei Darussalam,30
238,2020-09-29,5c67b4ce-e6b1-4344-ae76-9aae24064955,Kristen Fitzgerald,ee0718bf-9a5f-4684-8495-11593c41b92b,marriage,Clothing,1,67,Miguelville,Massachusetts,Hong Kong,67
239,2020-03-07,5e549469-788a-4aca-94a3-726c59754fb2,Rebecca Rowe,0c330800-ae4c-4702-b2f5-117291995522,compare,Home & Kitchen,5,61,Emilyton,South Dakota,Tuvalu,305
240,2022-12-01,32a7ba61-7e36-460b-a3af-39b7d4a1c13b,Anne Owen,98d871c8-f067-482e-b291-d9e6a0df170d,suggest,Toys,9,50,West Jessica,Delaware,Bosnia and Herzegovina,450
241,2022-11-22,3917b84b-01c2-4f6e-b695-f873747dabf4,Mr. Joseph Moore Jr.,68a82be2-3fea-48ef-8186-3d14c6c9a79d,continue,Electronics,8,96,Thomasside,Pennsylvania,Netherlands,768
242,2024-02-09,a4aab523-f9cb-4b78-b243-681bea6d01e8,Lisa Mccormick,54070669-f9ec-48c2-bdd3-8adb59288e95,ok,Clothing,3,4,South Brianhaven,Indiana,United States of America,12
243,2023-07-10,6d090536-2aad-4c8e-9417-586cddd390ef,Joshua Lopez,df5b4dce-efdd-407a-8049-706f5e7d5a95,name,Clothing,7,73,North Christopherville,Maryland,Turks and Caicos Islands,511
244,2020-06-23,b645e6e1-a95c-4f68-a5d1-69ccb087ff59,Matthew Norris,c765b797-a4ce-4d27-ae12-936026ad0d05,sometimes,Electronics,7,59,Melissafort,Iowa,Iran,413
245,2023-03-22,c064894a-296b-4a1c-aa0c-95827d920391,Brian Alvarado,fd8790ff-d6c3-4a49-b9fc-d0ceb4635f3d,represent,Toys,1,88,Port Normafort,California,Eritrea,88
246,2023-07-24,d7d9f69a-910d-475e-92d5-576a4a4022ab,Chris Chapman,e6937336-4f00-4df0-9b45-19bc9a90dc8c,step,Electronics,4,32,Elizabethbury,Connecticut,Moldova,128
247,2020-02-22,9111edea-755e-4c45-9b37-e7e8e8645a24,Judy Mason,2e1c5d74-23a5-49dc-8012-bcf753eb3f4f,hour,Clothing,2,33,North Johntown,Kansas,Armenia,66
248,2022-03-23,45857660-24de-45de-924c-b6e873b7338e,Kenneth Castillo,05a84d60-510a-4604-a65b-7efbbdf26314,trade,Clothing,6,21,Michaelview,Wisconsin,Central African Republic,126
249,2022-09-17,0fce8426-b50d-4e78-ba36-3742b3a1e05e,Mrs. Nicole Nguyen,80cad600-1ef9-45c6-ade8-54cbf0e78a4f,property,Clothing,2,64,Wilsonmouth,Ohio,Pakistan,128
250,2024-02-04,5ad5b92b-a7a4-4565-abeb-b2f49978aefd,Michelle Roberts DDS,81f85071-b864-401b-998e-15f5539100e5,owner,Electronics,5,24,New Timothy,Wyoming,Philippines,120
251,2023-10-15,98b98511-2ed4-49b6-a988-f7e3853e1db3,Carrie Moore,f4fa49a8-174c-47a5-bf2c-4422925bdfa2,during,Books,1,65,Port Danny,Wyoming,Russian Federation,65
252,2023-02-12,b90539d5-79ab-46da-9407-3abefee1919e,Gordon York,82f3f1c9-a09f-4ff2-8570-024f3a58f59a,risk,Books,10,9,Port Michael,Wyoming,Samoa,90
253,2023-03-22,4cf41822-22fd-4433-ac25-5627039ec973,Angela Wright,1522ef92-cd3d-4c06-aa3f-ca1dc0afa171,I,Home & Kitchen,10,49,Mcdonaldville,Arkansas,Dominican Republic,490
254,2023-06-30,364ad61b-524e-47a8-80d9-4fc354d9caaa,Dana Johnson,866d7240-b274-45c8-8b22-30d5365d6244,north,Toys,8,23,New Ashley,Louisiana,Kenya,184
255,2022-07-31,77aef658-8323-4539-85e0-6fc09e8acdc6,Teresa Miller,9aeae5d2-004c-4aa4-bcec-c2e2bc76ece4,body,Home & Kitchen,3,48,Port Michelleport,Ohio,Equatorial Guinea,144
256,2022-09-06,b63a5f3c-35d3-467b-bef0-9ce11c945636,Matthew Terrell,461ddff2-f744-44c5-ba36-f5b465e96c26,toward,Toys,2,11,Fletcherfort,Arkansas,Tajikistan,22
257,2020-12-25,baf29336-1c9c-4e52-85dd-e1b3d2c4f449,David Campbell,c552a80c-d935-417e-be3c-992b75cfee4b,job,Home & Kitchen,6,70,Moodystad,Arizona,South Africa,420
258,2020-10-06,67e57b0c-6694-44e9-ae29-d98dd60730c1,Matthew Arnold,187e297d-76bb-4393-bc16-d26c46df97eb,officer,Clothing,9,69,Hallstad,Tennessee,Mongolia,621
259,2020-10-04,be26ee0f-7bac-4daa-95c0-663f1745d325,Kathleen Acevedo,85de867f-009a-429f-86c3-332a15a11628,attorney,Electronics,1,72,North Antonio,Alabama,Djibouti,72
260,2022-10-10,4fb228b2-f131-46f7-8d9c-47df3823cee8,Shawn Neal,f34633b5-99e2-4091-a904-66b59237d700,smile,Electronics,9,26,Stanleyport,Georgia,Libyan Arab Jamahiriya,234
261,2022-11-19,6841c9a0-5b7c-49a0-ba19-80c530b6b649,Michelle Burton,231d7a02-1787-47cf-880b-a083c2c1a8bd,while,Toys,1,26,Spencerfort,Illinois,Peru,26
262,2021-02-03,007eb607-01ba-4e07-9e2d-6b8eaab27ba8,Nicholas Christensen,0af01263-80c9-41c0-9154-553be269a506,their,Electronics,10,61,North Nicole,Montana,Venezuela,610
263,2022-08-02,f525ea26-9fc1-4935-a450-5cad52c3e145,Claire Campos,67578772-ad43-459d-b238-069ff8c8b27a,by,Electronics,3,0,Fieldsstad,North Dakota,Norway,0
264,2021-10-17,f7952ae0-99eb-4608-8769-223fef135919,Thomas Haas,7c5b39a4-1e34-4a8f-9b86-ad833ae50a36,weight,Electronics,6,13,Perezbury,Idaho,Yemen,78
265,2021-01-16,cd601241-94c8-4408-ab1a-0d32d3da1c55,Angela Reid,e81a0207-7083-4bed-bf59-2d02cd615771,different,Books,3,33,Julieview,Utah,Vietnam,99
266,2020-05-04,7a3adc93-f900-4483-90a5-3ef94d835c7b,Robert Wilson,e582c4ab-1599-4d1f-96ca-0151df6efe68,law,Clothing,8,21,North Allisonstad,Florida,Trinidad and Tobago,168
